T_in,pres_in,qv_in,qc_in,L,Cp,T_out,qv_out,qc_out,delta T,delta qv,delta qc
241.4767636463136,39539.68617846343,2.2459820705763718e-06,1.0001220566631586,2500000.0,1004.5,241.4653250952809,6.8419918755161134e-06,1.0001174606533536,0.011438551032711075,-4.596009804939742e-06,4.596009804958001e-06
232.20049905491007,92063.9563329504,2.6092418545704e-07,1.0001232082120457,2500000.0,1004.5,232.1982465183249,1.1659933853726303e-06,1.000122303142846,0.0022525365851606693,-9.050691999155903e-07,9.050691998080396e-07
209.83902006789486,17849.797665592854,1.9804802373751675e-07,1.0001243597622589,2500000.0,1004.5,209.83843835484748,4.317803261779097e-07,1.0001241260299565,0.0005817130473815268,-2.3373230244039297e-07,2.3373230240153475e-07
242.92486694916116,99705.8595558143,2.743686726832468e-06,1.000125511313798,2500000.0,1004.5,242.92394723968712,3.113225993504328e-06,1.0001251417745312,0.0009197094740329703,-3.695392666718601e-07,3.6953926674243576e-07
303.57405364463955,99570.51706250747,7.575220350751487e-05,1.0001266628666627,2500000.0,1004.5,303.0865696880772,0.0002716232572542679,0.999930791812916,0.48748395656235743,-0.000195871053746753,0.0001958710537467434
306.3851680185738,18160.47070182428,0.0005205770346293733,1.0001278144208536,2500000.0,1004.5,303.3244726501206,0.0017503644336738676,0.9988980270218092,3.060695368453196,-0.0012297873990444943,0.0012297873990444463
253.04521663630337,46684.72308663621,2.4326272365213263e-05,1.0001289659763704,2500000.0,1004.5,253.06452604561122,1.6567751705322733e-05,1.0001367244970303,-0.01930940930785141,7.75852065989053e-06,-7.758520659928436e-06
218.52783925146713,65360.2698816432,3.0398372075418617e-07,1.000130117533213,2500000.0,1004.5,218.52770086172308,3.595887199184128e-07,1.0001300619282136,0.0001383897440518922,-5.5604999164226636e-08,5.560499927170781e-08
215.2559531032385,83069.4290423034,2.6879696851244015e-07,1.0001312690913815,2500000.0,1004.5,215.2561508356122,1.8934810075779975e-07,1.0001313485402492,-0.00019773237369236085,7.94488677546404e-08,-7.944886770694382e-08
291.1456879597047,65741.68397791125,0.00011956083371635056,1.000132420650876,2500000.0,1004.5,290.95759935760515,0.0001951348340399416,1.0000568466505524,0.18808860209952627,-7.557400032359104e-05,7.557400032354167e-05
251.03537090976883,87030.97422292792,8.589350519155403e-06,1.0001335722116964,2500000.0,1004.5,251.03817786492831,7.461515936075164e-06,1.0001347000462795,-0.0028069551594853692,1.1278345830802397e-06,-1.1278345830589842e-06
306.44146784095267,92709.58990815982,5.221017215430952e-05,1.0001347237738427,2500000.0,1004.5,305.7173067628727,0.00034317809332683956,0.9998437558526702,0.7241610780799874,-0.00029096792117253,0.000290967921172558
